"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:19:48.833"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:20:02.017"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:20:15.170"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:20:28.307"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:20:41.480"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:20:55.180"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:21:08.270"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:21:21.423"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:21:34.573"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:21:47.630"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:22:00.820"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:22:18.337"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:22:31.333"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:22:46.413"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:23:00.457"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:23:13.670"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:23:27.500"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:23:40.910"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:24:01.060"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:24:31.650"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:25:03.743"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:25:17.773"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:25:30.783"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:25:46.317"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:26:01.160"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:26:16.643"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:26:29.920"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:26:43.957"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:26:57.123"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:27:11.310"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:27:24.657"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:27:38.783"
